"","Sample.ID","Culture","Salinity","Temperature","Treatment.ID","Replicate","Day","Date","Week","Continuation","DunaAlive","DunaDead","Fluorescenc","Absorbance"
"3446","S13_36_2M_2","13","2",36,"S13_36_2M","2",63,NA,"09",1,289580.88224144,802.877978290952,NA,NA
"3447","S13_36_4M_2","13","4",36,"S13_36_4M","2",63,NA,"09",1,58720.5729768078,114.688619095328,NA,NA
"3448","Mix_36_2M_2","mix","2",36,"Mix_36_2M","2",63,NA,"09",1,248030.392090114,974.91714809987,NA,NA
"3449","Mix_36_4M_2","mix","4",36,"Mix_36_4M","2",63,NA,"09",1,78468.8207057367,142.411652823479,NA,NA
"3450","S1C_36_2M_3","1C","2",36,"S1C_36_2M","3",63,NA,"09",1,104342.489921935,1089.5890676102,NA,NA
"3451","S1C_36_4M_3","1C","4",36,"S1C_36_4M","3",63,NA,"09",1,40700.3979556624,113.926936194996,NA,NA
"3452","S3_36_2M_3","3","2",36,"S3_36_2M","3",63,NA,"09",1,125125.215461163,826.003015791878,NA,NA
"3453","S3_36_3.5M_3","3","3,5",36,"S3_36_3.5M","3",63,NA,"09",1,86670.3582380004,797.492616057841,NA,NA
"3454","S3_36_4M_3","3","4",36,"S3_36_4M","3",63,NA,"09",1,29933.3031680003,114.686985318009,NA,NA
"3455","S13_36_2M_3","13","2",36,"S13_36_2M","3",63,NA,"09",1,335702.600167463,659.533595613877,NA,NA
"3456","S13_36_4M_3","13","4",36,"S13_36_4M","3",63,NA,"09",1,65688.3931852841,86.0171015084471,NA,NA
"3457","Mix_36_2M_3","mix","2",36,"Mix_36_2M","3",63,NA,"09",1,289267.540004637,1395.77641164227,NA,NA
"3458","Mix_36_4M_3","mix","4",36,"Mix_36_4M","3",63,NA,"09",1,69473.0268891342,229.378545238578,NA,NA
"3459","Blank_36_2M","blank","2",36,"Blank_36_2M","blank",63,NA,"09",1,0,0,NA,NA
"3460","Blank_36_3.5M","blank","3,5",36,"Blank_36_3.5M","blank",63,NA,"09",1,28.6718770304216,0,NA,NA
"3461","Blank_36_4M","blank","4",36,"Blank_36_4M","blank",63,NA,"09",1,28.6716483045946,0,NA,NA
"3462","S1C_24_2M","1C","2",24,"pooled","pooled",63,NA,"09",1,366916.505842782,702.578100187524,NA,NA
"3463","S1C_24_4M","1C","4",24,"pooled","pooled",63,NA,"09",1,83395.3314715615,104.434217866526,NA,NA
"3464","S3_24_2M","3","2",24,"pooled","pooled",63,NA,"09",1,1013992.48639984,199.378200300375,NA,NA
"3465","S3_24_4M","3","4",24,"pooled","pooled",63,NA,"09",1,357045.56977359,882.953795262861,NA,NA
"3466","S13_24_2M","13","2",24,"pooled","pooled",63,NA,"09",1,787499.086080274,360.791622393976,NA,NA
"3467","S13_24_4M","13","4",24,"pooled","pooled",63,NA,"09",1,120374.017439945,170.891581187351,NA,NA
"3468","Mix_24_2M","mix","2",24,"pooled","pooled",63,NA,"09",1,786713.382907133,484.231248630995,NA,NA
"3469","Mix_24_4M","mix","4",24,"pooled","pooled",63,NA,"09",1,233534.398434203,399.763555032056,NA,NA
"3470","S1C_36_2M","1C","2",36,"pooled","pooled",63,NA,"09",1,101575.141523498,734.86357088729,NA,NA
"3471","S1C_36_4M","1C","4",36,"pooled","pooled",63,NA,"09",1,55340.1915732704,199.373132521894,NA,NA
"3472","S3_36_2M","3","2",36,"pooled","pooled",63,NA,"09",1,131540.06780848,1038.12675275624,NA,NA
"3473","S3_36_3.5M","3","3,5",36,"pooled","pooled",63,NA,"09",1,72657.6734713007,531.664334312884,NA,NA
"3474","S3_36_4M","3","4",36,"pooled","pooled",63,NA,"09",1,25795.0347009169,152.916143799733,NA,NA
"3475","S13_36_2M","13","2",36,"pooled","pooled",63,NA,"09",1,291721.226496528,1089.66057956888,NA,NA
"3476","S13_36_4M","13","4",36,"pooled","pooled",63,NA,"09",1,62840.9337126361,85.8901594892241,NA,NA
"3477","Mix_36_2M","mix","2",36,"pooled","pooled",63,NA,"09",1,259827.3778516,1430.62669916353,NA,NA
"3478","Mix_36_4M","mix","4",36,"pooled","pooled",63,NA,"09",1,71429.5866902905,162.159344312821,NA,NA
"3479","S1C_24_2M_1","1C","2",24,"S1C_24_2M","1",64,NA,"10",0,40443.7876370667,0,NA,NA
"3480","S1C_24_4M_1","1C","4",24,"S1C_24_4M","1",64,NA,"10",0,9719.60570014249,28.6714032452581,NA,NA
"3481","S3_24_2M_1","3","2",24,"S3_24_2M","1",64,NA,"10",0,167331.418841442,85.4458308977574,NA,NA
"3482","S3_24_4M_1","3","4",24,"S3_24_4M","1",64,NA,"10",0,26544.901006455,541.151415367646,NA,NA
"3483","S13_24_2M_1","13","2",24,"S13_24_2M","1",64,NA,"10",0,112535.407975625,199.379361131202,NA,NA
"3484","S13_24_4M_1","13","4",24,"S13_24_4M","1",64,NA,"10",0,18313.6927959806,85.4449119563635,NA,NA
"3485","Mix_24_2M_1","mix","2",24,"Mix_24_2M","1",64,NA,"10",0,108007.076168864,85.4486362095443,NA,NA
"3486","Mix_24_4M_1","mix","4",24,"Mix_24_4M","1",64,NA,"10",0,28253.8002128792,284.816534404024,NA,NA
"3487","S1C_24_2M_2","1C","2",24,"S1C_24_2M","2",64,NA,"10",0,54201.1080527531,142.409637553213,NA,NA
"3488","S1C_24_4M_2","1C","4",24,"S1C_24_4M","2",64,NA,"10",0,13842.05223167,85.4447668621608,NA,NA
"3489","S3_24_2M_2","3","2",24,"S3_24_2M","2",64,NA,"10",0,172258.307563423,85.4455890691584,NA,NA
"3490","S3_24_4M_2","3","4",24,"S3_24_4M","2",64,NA,"10",0,20763.1958742749,427.226252557098,NA,NA
"3491","S13_24_2M_2","13","2",24,"S13_24_2M","2",64,NA,"10",0,122217.196186792,113.928870833644,NA,NA
"3492","S13_24_4M_2","13","4",24,"S13_24_4M","2",64,NA,"10",0,17573.0608090371,28.481459982232,NA,NA
"3493","Mix_24_2M_2","mix","2",24,"Mix_24_2M","2",64,NA,"10",0,123330.934741785,427.243422893021,NA,NA
"3494","Mix_24_4M_2","mix","4",24,"Mix_24_4M","2",64,NA,"10",0,20934.0982247784,313.299429214371,NA,NA
"3495","S1C_24_2M_3","1C","2",24,"S1C_24_2M","3",64,NA,"10",0,49615.882823543,28.4821370973266,NA,NA
"3496","S1C_24_4M_3","1C","4",24,"S1C_24_4M","3",64,NA,"10",0,10367.280774572,56.9630811789672,NA,NA
"3497","S3_24_2M_3","3","2",24,"S3_24_2M","3",64,NA,"10",0,167786.750042741,113.927516579692,NA,NA
"3498","S3_24_4M_3","3","4",24,"S3_24_4M","3",64,NA,"10",0,28168.450918598,683.562004091356,NA,NA
"3499","S13_24_2M_3","13","2",24,"S13_24_2M","3",64,NA,"10",0,113104.935245351,227.86186904125,NA,NA
"3500","S13_24_4M_3","13","4",24,"S13_24_4M","3",64,NA,"10",0,22215.6771086545,85.4449119563635,NA,NA
"3501","Mix_24_2M_3","mix","2",24,"Mix_24_2M","3",64,NA,"10",0,118800.54050134,256.342571208836,NA,NA
"3502","Mix_24_4M_3","mix","4",24,"Mix_24_4M","3",64,NA,"10",0,33665.3524781172,227.853485469491,NA,NA
"3503","Blank_24_2M","blank","2",24,"Blank_24_2M","blank",64,NA,"10",0,28.4815405894836,0,NA,NA
"3504","Blank_24_4M","blank","4",24,"Blank_24_4M","blank",64,NA,"10",0,0,0,NA,NA
"3505","S1C_36_2M_1","1C","2",36,"S1C_36_2M","1",64,NA,"10",0,16320.0428476811,28.4817501704732,NA,NA
"3506","S1C_36_4M_1","1C","4",36,"S1C_36_4M","1",64,NA,"10",0,9512.88301835123,56.9633713673727,NA,NA
"3507","S3_36_2M_1","3","2",36,"S3_36_2M","1",64,NA,"10",0,44062.5644486024,370.273650828592,NA,NA
"3508","S3_36_3.5M_1","3","3,5",36,"S3_36_3.5M","1",64,NA,"10",0,23839.278868371,227.854517260416,NA,NA
"3509","S3_36_4M_1","3","4",36,"S3_36_4M","1",64,NA,"10",0,8516.04330097148,199.372251193312,NA,NA
"3510","S13_36_2M_1","13","2",36,"S13_36_2M","1",64,NA,"10",0,34952.8305176114,172.040183023518,NA,NA
"3511","S13_36_4M_1","13","4",36,"S13_36_4M","1",64,NA,"10",0,8429.43578242505,28.6715502803573,NA,NA
"3512","Mix_36_2M_1","mix","2",36,"Mix_36_2M","1",64,NA,"10",0,35291.1058063793,85.4506193859063,NA,NA
"3513","Mix_36_4M_1","mix","4",36,"Mix_36_4M","1",64,NA,"10",0,NA,NA,NA,NA
"3514","S1C_36_2M_2","1C","2",36,"S1C_36_2M","2",64,NA,"10",0,17089.0984676204,142.409153896837,NA,NA
"3515","S1C_36_4M_2","1C","4",36,"S1C_36_4M","2",64,NA,"10",0,10063.69694524,86.01450380547,NA,NA
"3516","S3_36_2M_2","3","2",36,"S3_36_2M","2",64,NA,"10",0,60067.7192888825,286.719423813282,NA,NA
"3517","S3_36_3.5M_2","3","3,5",36,"S3_36_3.5M","2",64,NA,"10",0,16918.2266356934,113.927452092211,NA,NA
"3518","S3_36_4M_2","3","4",36,"S3_36_4M","2",64,NA,"10",0,6623.1809500673,86.015337013861,NA,NA
"3519","S13_36_2M_2","13","2",36,"S13_36_2M","2",64,NA,"10",0,49446.1655286557,85.448442733852,NA,NA
"3520","S13_36_4M_2","13","4",36,"S13_36_4M","2",64,NA,"10",0,9456.00528601849,28.4819436325858,NA,NA
"3521","Mix_36_2M_2","mix","2",36,"Mix_36_2M","2",64,NA,"10",0,60126.9475486984,86.0185229595112,NA,NA
"3522","Mix_36_4M_2","mix","4",36,"Mix_36_4M","2",64,NA,"10",0,11734.5807033921,56.9639839970492,NA,NA
"3523","S1C_36_2M_3","1C","2",36,"S1C_36_2M","3",64,NA,"10",0,19282.1666942618,199.372476897833,NA,NA
"3524","S1C_36_4M_3","1C","4",36,"S1C_36_4M","3",64,NA,"10",0,6152.05107224134,28.4817179270432,NA,NA
"3525","S3_36_2M_3","3","2",36,"S3_36_2M","3",64,NA,"10",0,44574.317477691,85.4459759955738,NA,NA
"3526","S3_36_3.5M_3","3","3,5",36,"S3_36_3.5M","3",64,NA,"10",0,25145.1215309734,86.0152389885066,NA,NA
"3527","S3_36_4M_3","3","4",36,"S3_36_4M","3",64,NA,"10",0,8658.82298630244,0,NA,NA
"3528","S13_36_2M_3","13","2",36,"S13_36_2M","3",64,NA,"10",0,55769.9185335721,85.4493133813668,NA,NA
"3529","S13_36_4M_3","13","4",36,"S13_36_4M","3",64,NA,"10",0,9433.04754300871,0,NA,NA
"3530","Mix_36_2M_3","mix","2",36,"Mix_36_2M","3",64,NA,"10",0,46571.5102657239,284.841041380574,NA,NA
"3531","Mix_36_4M_3","mix","4",36,"Mix_36_4M","3",64,NA,"10",0,10293.110011089,28.6716156297744,NA,NA
"3532","Blank_36_2M","blank","2",36,"Blank_36_2M","blank",64,NA,"10",0,28.671762667052,0,NA,NA
"3533","Blank_36_3.5M","blank","3,5",36,"Blank_36_3.5M","blank",64,NA,"10",0,28.6718606927415,0,NA,NA
"3534","Blank_36_4M","blank","4",36,"Blank_36_4M","blank",64,NA,"10",0,0,0,NA,NA
"3535","S1C_24_2M","1C","2",24,"pooled","pooled",64,NA,"10",0,48086.9261711209,56.9639248835132,NA,NA
"3536","S1C_24_4M","1C","4",24,"pooled","pooled",64,NA,"10",0,11309.6462354615,57.026417095462,NA,NA
"3537","S3_24_2M","3","2",24,"pooled","pooled",64,NA,"10",0,169125.492149202,94.9396455155359,NA,NA
"3538","S3_24_4M","3","4",24,"pooled","pooled",64,NA,"10",0,25158.8492664426,550.6465573387,NA,NA
"3539","S13_24_2M","13","2",24,"pooled","pooled",64,NA,"10",0,115952.513135923,180.390033668699,NA,NA
"3540","S13_24_4M","13","4",24,"pooled","pooled",64,NA,"10",0,19367.4769045574,66.457094631653,NA,NA
"3541","Mix_24_2M","mix","2",24,"pooled","pooled",64,NA,"10",0,116712.850470663,256.344876770467,NA,NA
"3542","Mix_24_4M","mix","4",24,"pooled","pooled",64,NA,"10",0,27617.7503052583,275.323149695962,NA,NA
"3543","S1C_36_2M","1C","2",36,"pooled","pooled",64,NA,"10",0,17563.7693365211,123.421126988381,NA,NA
"3544","S1C_36_4M","1C","4",36,"pooled","pooled",64,NA,"10",0,8576.21034527752,57.153197699962,NA,NA
"3545","S3_36_2M","3","2",36,"pooled","pooled",64,NA,"10",0,49568.2004050586,247.479683545816,NA,NA
"3546","S3_36_3.5M","3","3,5",36,"pooled","pooled",64,NA,"10",0,21967.5423450126,142.599069447045,NA,NA
"3547","S3_36_4M","3","4",36,"pooled","pooled",64,NA,"10",0,7932.68241244707,95.1291960690577,NA,NA
"3548","S13_36_2M","13","2",36,"pooled","pooled",64,NA,"10",0,46722.9715266131,114.312646379579,NA,NA
"3549","S13_36_4M","13","4",36,"pooled","pooled",64,NA,"10",0,9106.16287048408,19.0511646376477,NA,NA
"3550","Mix_36_2M","mix","2",36,"pooled","pooled",64,NA,"10",0,47329.8545402672,152.10339457533,NA,NA
"3551","Mix_36_4M","mix","4",36,"pooled","pooled",64,NA,"10",0,11013.8453572405,42.8177998134118,NA,NA
"3552","S1C_24_2M_1","1C","2",24,"S1C_24_2M","1",65,NA,"10",0,50241.6366688699,0,NA,NA
"3553","S1C_24_4M_1","1C","4",24,"S1C_24_4M","1",65,NA,"10",0,19282.0793791524,28.4816534404024,NA,NA
"3554","S3_24_2M_1","3","2",24,"S3_24_2M","1",65,NA,"10",0,381858.931317167,142.410282433493,NA,NA
"3555","S3_24_4M_1","3","4",24,"S3_24_4M","1",65,NA,"10",0,29165.5763154337,1110.79831670109,NA,NA
"3556","S13_24_2M_1","13","2",24,"S13_24_2M","1",65,NA,"10",0,186509.585111536,455.735088849202,NA,NA
"3557","S13_24_4M_1","13","4",24,"S13_24_4M","1",65,NA,"10",0,22557.5205982183,199.372025489303,NA,NA
"3558","Mix_24_2M_1","mix","2",24,"Mix_24_2M","1",65,NA,"10",0,186819.941891531,484.210857166645,NA,NA
"3559","Mix_24_4M_1","mix","4",24,"Mix_24_4M","1",65,NA,"10",0,36627.7380458912,541.156316385639,NA,NA
"3560","S1C_24_2M_2","1C","2",24,"S1C_24_2M","2",65,NA,"10",0,71091.5349179506,227.85748371138,NA,NA
"3561","S1C_24_4M_2","1C","4",24,"S1C_24_4M","2",65,NA,"10",0,23924.6159742965,227.853485469491,NA,NA
"3562","S3_24_2M_2","3","2",24,"S3_24_2M","2",65,NA,"10",0,396467.757697327,56.9637582898458,NA,NA
"3563","S3_24_4M_2","3","4",24,"S3_24_4M","2",65,NA,"10",0,26317.3010198339,598.120477723497,NA,NA
"3564","S13_24_2M_2","13","2",24,"S13_24_2M","2",65,NA,"10",0,191261.123267821,199.378683972412,NA,NA
"3565","S13_24_4M_2","13","4",24,"S13_24_4M","2",65,NA,"10",0,25605.1078967017,170.890597753293,NA,NA
"3566","Mix_24_2M_2","mix","2",24,"Mix_24_2M","2",65,NA,"10",0,219516.925123854,398.759173703641,NA,NA
"3567","Mix_24_4M_2","mix","4",24,"Mix_24_4M","2",65,NA,"10",0,24807.6605667278,370.263590548176,NA,NA
"3568","S1C_24_2M_3","1C","2",24,"S1C_24_2M","3",65,NA,"10",0,49659.7476105108,200.703367940864,NA,NA
"3569","S1C_24_4M_3","1C","4",24,"S1C_24_4M","3",65,NA,"10",0,17231.4003314435,170.889920642414,NA,NA
"3570","S3_24_2M_3","3","2",24,"S3_24_2M","3",65,NA,"10",0,389237.546549965,142.410927319612,NA,NA
"3571","S3_24_4M_3","3","4",24,"S3_24_4M","3",65,NA,"10",0,33694.4444764245,1110.80586186015,NA,NA
"3572","S13_24_2M_3","13","2",24,"S13_24_2M","3",65,NA,"10",0,209292.19295591,256.345908628633,NA,NA
"3573","S13_24_4M_3","13","4",24,"S13_24_4M","3",65,NA,"10",0,28823.580118184,284.817985357549,NA,NA
"3574","Mix_24_2M_3","mix","2",24,"Mix_24_2M","3",65,NA,"10",0,214274.513475654,541.16918198025,NA,NA
"3575","Mix_24_4M_3","mix","4",24,"Mix_24_4M","3",65,NA,"10",0,37738.5539516016,455.710840170283,NA,NA
"3576","Blank_24_2M","blank","2",24,"Blank_24_2M","blank",65,NA,"10",0,0,0,NA,NA
"3577","Blank_24_4M","blank","4",24,"Blank_24_4M","blank",65,NA,"10",0,0,0,NA,NA
"3578","S1C_36_2M_1","1C","2",36,"S1C_36_2M","1",65,NA,"10",0,27238.081409931,28.6716646420327,NA,NA
"3579","S1C_36_4M_1","1C","4",36,"S1C_36_4M","1",65,NA,"10",0,14411.7655862594,113.927000681893,NA,NA
"3580","S3_36_2M_1","3","2",36,"S3_36_2M","1",65,NA,"10",0,49674.1405164817,569.657574730295,NA,NA
"3581","S3_36_3.5M_1","3","3,5",36,"S3_36_3.5M","1",65,NA,"10",0,32640.4182578633,541.158766927926,NA,NA
"3582","S3_36_4M_1","3","4",36,"S3_36_4M","1",65,NA,"10",0,11239.2605183712,86.0147488650858,NA,NA
"3583","S13_36_2M_1","13","2",36,"S13_36_2M","1",65,NA,"10",0,42867.6545932802,227.867931392852,NA,NA
"3584","S13_36_4M_1","13","4",36,"S13_36_4M","1",65,NA,"10",0,11898.7476064881,86.015042938468,NA,NA
"3585","Mix_36_2M_1","mix","2",36,"Mix_36_2M","1",65,NA,"10",0,38824.5592130271,455.754180050208,NA,NA
"3586","Mix_36_4M_1","mix","4",36,"Mix_36_4M","1",65,NA,"10",0,14041.6220552726,56.9639839970492,NA,NA
"3587","S1C_36_2M_2","1C","2",36,"S1C_36_2M","2",65,NA,"10",0,18541.787286472,113.928032482163,NA,NA
"3588","S1C_36_4M_2","1C","4",36,"S1C_36_4M","2",65,NA,"10",0,12959.5407267215,143.357751401787,NA,NA
"3589","S3_36_2M_2","3","2",36,"S3_36_2M","2",65,NA,"10",0,68841.8319427088,341.788160245141,NA,NA
"3590","S3_36_3.5M_2","3","3,5",36,"S3_36_3.5M","2",65,NA,"10",0,23912.2500643213,286.71762667052,NA,NA
"3591","S3_36_4M_2","3","4",36,"S3_36_4M","2",65,NA,"10",0,8200.04936278814,172.02900761094,NA,NA
"3592","S13_36_2M_2","13","2",36,"S13_36_2M","2",65,NA,"10",0,69990.6441467625,315.402329215235,NA,NA
"3593","S13_36_4M_2","13","4",36,"S13_36_4M","2",65,NA,"10",0,13848.6034083815,0,NA,NA
"3594","Mix_36_2M_2","mix","2",36,"Mix_36_2M","2",65,NA,"10",0,88484.9923464843,516.114666959403,NA,NA
"3595","Mix_36_4M_2","mix","4",36,"Mix_36_4M","2",65,NA,"10",0,17604.4622775699,114.687050668208,NA,NA
"3596","S1C_36_2M_3","1C","2",36,"S1C_36_2M","3",65,NA,"10",0,24055.7459505583,143.359630217868,NA,NA
"3597","S1C_36_4M_3","1C","4",36,"S1C_36_4M","3",65,NA,"10",0,8286.03553787958,28.6714032452581,NA,NA
"3598","S3_36_2M_3","3","2",36,"S3_36_2M","3",65,NA,"10",0,48942.9219793814,372.734613785564,NA,NA
"3599","S3_36_3.5M_3","3","3,5",36,"S3_36_3.5M","3",65,NA,"10",0,31080.3324110424,286.718933681203,NA,NA
"3600","S3_36_4M_3","3","4",36,"S3_36_4M","3",65,NA,"10",0,13073.1011286583,142.408509026778,NA,NA
"3601","S13_36_2M_3","13","2",36,"S13_36_2M","3",65,NA,"10",0,68361.2728342589,200.725213858982,NA,NA
"3602","S13_36_4M_3","13","4",36,"S13_36_4M","3",65,NA,"10",0,13905.7652750523,57.3433619589787,NA,NA
"3603","Mix_36_2M_3","mix","2",36,"Mix_36_2M","3",65,NA,"10",0,52564.0868736654,286.765340281862,NA,NA
"3604","Mix_36_4M_3","mix","4",36,"Mix_36_4M","3",65,NA,"10",0,16113.5857093207,86.0155820782245,NA,NA
"3605","Blank_36_2M","blank","2",36,"Blank_36_2M","blank",65,NA,"10",0,85.4451537811297,0,NA,NA
"3606","Blank_36_3.5M","blank","3,5",36,"Blank_36_3.5M","blank",65,NA,"10",0,0,0,NA,NA
"3607","Blank_36_4M","blank","4",36,"Blank_36_4M","blank",65,NA,"10",0,0,0,NA,NA
"3608","S1C_24_2M","1C","2",24,"pooled","pooled",65,NA,"10",0,56997.6397324438,142.853617217415,NA,NA
"3609","S1C_24_4M","1C","4",24,"pooled","pooled",65,NA,"10",0,20146.0318949641,142.408353184102,NA,NA
"3610","S3_24_2M","3","2",24,"pooled","pooled",65,NA,"10",0,389188.078521486,113.928322680984,NA,NA
"3611","S3_24_4M","3","4",24,"pooled","pooled",65,NA,"10",0,29725.7739372307,939.908218761579,NA,NA
"3612","S13_24_2M","13","2",24,"pooled","pooled",65,NA,"10",0,195687.633778422,303.819893816749,NA,NA
"3613","S13_24_4M","13","4",24,"pooled","pooled",65,NA,"10",0,25662.0695377013,218.360202866715,NA,NA
"3614","Mix_24_2M","mix","2",24,"pooled","pooled",65,NA,"10",0,206870.46016368,474.713070950179,NA,NA
"3615","Mix_24_4M","mix","4",24,"pooled","pooled",65,NA,"10",0,33057.9841880735,455.710249034699,NA,NA
"3616","S1C_36_2M","1C","2",36,"pooled","pooled",65,NA,"10",0,23278.5382156538,95.3197757806879,NA,NA
"3617","S1C_36_4M","1C","4",36,"pooled","pooled",65,NA,"10",0,11885.7806169535,95.3187184429794,NA,NA
"3618","S3_36_2M","3","2",36,"pooled","pooled",65,NA,"10",0,55819.631479524,428.060116253667,NA,NA
"3619","S3_36_3.5M","3","3,5",36,"pooled","pooled",65,NA,"10",0,29211.000244409,371.531775759883,NA,NA
"3620","S3_36_4M","3","4",36,"pooled","pooled",65,NA,"10",0,10837.4703366059,133.484088500935,NA,NA
"3621","S13_36_2M","13","2",36,"pooled","pooled",65,NA,"10",0,60406.5238581005,247.998491489023,NA,NA
"3622","S13_36_4M","13","4",36,"pooled","pooled",65,NA,"10",0,13217.705429974,47.7861349658156,NA,NA
"3623","Mix_36_2M","mix","2",36,"pooled","pooled",65,NA,"10",0,59957.8794777256,419.544729097158,NA,NA
"3624","Mix_36_4M","mix","4",36,"pooled","pooled",65,NA,"10",0,15919.8900140544,85.8888722478272,NA,NA
"3625","S1C_24_2M_1","1C","2",24,"S1C_24_2M","1",66,NA,"10",0,78039.4212151851,56.9630811789672,NA,NA
"3626","S1C_24_4M_1","1C","4",24,"S1C_24_4M","1",66,NA,"10",0,25234.7163807117,113.926484788766,NA,NA
"3627","S3_24_2M_1","3","2",24,"S3_24_2M","1",66,NA,"10",0,700120.204588466,370.268201442173,NA,NA
"3628","S3_24_4M_1","3","4",24,"S3_24_4M","1",66,NA,"10",0,50783.6216987183,1367.1418068079,NA,NA
"3629","S13_24_2M_1","13","2",24,"S13_24_2M","1",66,NA,"10",0,338210.679751039,569.665958819335,NA,NA
"3630","S13_24_4M_1","13","4",24,"S13_24_4M","1",66,NA,"10",0,30731.7736432797,455.707486832692,NA,NA
"3631","Mix_24_2M_1","mix","2",24,"Mix_24_2M","1",66,NA,"10",0,319235.743465855,626.62262279165,NA,NA
"3632","Mix_24_4M_1","mix","4",24,"Mix_24_4M","1",66,NA,"10",0,48020.421056867,683.564712553268,NA,NA
"3633","S1C_24_2M_2","1C","2",24,"S1C_24_2M","2",66,NA,"10",0,115808.697202399,142.411088542055,NA,NA
"3634","S1C_24_4M_2","1C","4",24,"S1C_24_4M","2",66,NA,"10",0,32981.7920217088,227.853485469491,NA,NA
"3635","S3_24_2M_2","3","2",24,"S3_24_2M","2",66,NA,"10",0,737975.514010521,683.574385806735,NA,NA
"3636","S3_24_4M_2","3","4",24,"S3_24_4M","2",66,NA,"10",0,46682.117005803,911.426323481205,NA,NA
"3637","S13_24_2M_2","13","2",24,"S13_24_2M","2",66,NA,"10",0,271331.742593414,256.349536357414,NA,NA
"3638","S13_24_4M_2","13","4",24,"S13_24_4M","2",66,NA,"10",0,35345.9920116085,113.927452092211,NA,NA
"3639","Mix_24_2M_2","mix","2",24,"Mix_24_2M","2",66,NA,"10",0,416760.066206122,455.724511980451,NA,NA
"3640","Mix_24_4M_2","mix","4",24,"Mix_24_4M","2",66,NA,"10",0,37083.6375456815,541.159073247272,NA,NA
"3641","S1C_24_2M_3","1C","2",24,"S1C_24_2M","3",66,NA,"10",0,84363.5647929687,199.37371828183,NA,NA
"3642","S1C_24_4M_3","1C","4",24,"S1C_24_4M","3",66,NA,"10",0,23497.4438906404,199.372251193312,NA,NA
"3643","S3_24_2M_3","3","2",24,"S3_24_2M","3",66,NA,"10",0,757143.650499868,313.304749482698,NA,NA
"3644","S3_24_4M_3","3","4",24,"S3_24_4M","3",66,NA,"10",0,62631.6876917179,1509.540449141,NA,NA
"3645","S13_24_2M_3","13","2",24,"S13_24_2M","3",66,NA,"10",0,386742.05991816,455.727865568608,NA,NA
"3646","S13_24_4M_3","13","4",24,"S13_24_4M","3",66,NA,"10",0,38108.5817280931,626.59850375041,NA,NA
"3647","Mix_24_2M_3","mix","2",24,"Mix_24_2M","3",66,NA,"10",0,410441.302939028,370.280148383578,NA,NA
"3648","Mix_24_4M_3","mix","4",24,"Mix_24_4M","3",66,NA,"10",0,58245.6736369828,541.157847971968,NA,NA
"3649","Blank_24_2M","blank","2",24,"Blank_24_2M","blank",66,NA,"10",0,28.4816050756134,0,NA,NA
"3650","Blank_24_4M","blank","4",24,"Blank_24_4M","blank",66,NA,"10",0,0,0,NA,NA
"3651","S1C_36_2M_1","1C","2",36,"S1C_36_2M","1",66,NA,"10",0,16348.3950446302,56.9630489359936,NA,NA
"3652","S1C_36_4M_1","1C","4",36,"S1C_36_4M","1",66,NA,"10",0,8829.237601611,113.9256464724,NA,NA
"3653","S3_36_2M_1","3","2",36,"S3_36_2M","1",66,NA,"10",0,37084.0993522915,797.507512952506,NA,NA
"3654","S3_36_3.5M_1","3","3,5",36,"S3_36_3.5M","1",66,NA,"10",0,32026.1764096021,774.133180894589,NA,NA
"3655","S3_36_4M_1","3","4",36,"S3_36_4M","1",66,NA,"10",0,15912.8282802138,200.702338669364,NA,NA
"3656","S13_36_2M_1","13","2",36,"S13_36_2M","1",66,NA,"10",0,70555.6052348358,341.811571585801,NA,NA
"3657","S13_36_4M_1","13","4",36,"S13_36_4M","1",66,NA,"10",0,14020.5958028208,143.359875284466,NA,NA
"3658","Mix_36_2M_1","mix","2",36,"Mix_36_2M","1",66,NA,"10",0,54225.255317658,688.210538140556,NA,NA
"3659","Mix_36_4M_1","mix","4",36,"Mix_36_4M","1",66,NA,"10",0,17231.7784574031,172.03106613048,NA,NA
"3660","S1C_36_2M_2","1C","2",36,"S1C_36_2M","2",66,NA,"10",0,23252.9585211912,258.047628471912,NA,NA
"3661","S1C_36_4M_2","1C","4",36,"S1C_36_4M","2",66,NA,"10",0,6967.13510892462,57.3426757936183,NA,NA
"3662","S3_36_2M_2","3","2",36,"S3_36_2M","2",66,NA,"10",0,43035.7539886884,284.816373187878,NA,NA
"3663","S3_36_3.5M_2","3","3,5",36,"S3_36_3.5M","2",66,NA,"10",0,14995.1353529457,229.371095264943,NA,NA
"3664","S3_36_4M_2","3","4",36,"S3_36_4M","2",66,NA,"10",0,5304.18542150175,114.685090194632,NA,NA
"3665","S13_36_2M_2","13","2",36,"S13_36_2M","2",66,NA,"10",0,75839.6211932328,315.401071124976,NA,NA
"3666","S13_36_4M_2","13","4",36,"S13_36_4M","2",66,NA,"10",0,14364.5694664459,143.358976711037,NA,NA
"3667","Mix_36_2M_2","mix","2",36,"Mix_36_2M","2",66,NA,"10",0,128340.733251192,430.096291056274,NA,NA
